%dir	flowInd	flowStat	timeFirst	timeLast	duration	numHdrDesc	numHdrs	hdrDesc	srcMac	dstMac	ethType	ethVlanID	srcIP	srcIPCC	srcIPOrg	srcPort	dstIP	dstIPCC	dstIPOrg	dstPort	l4Proto	macStat	macPairs	srcMac_dstMac_numP	srcMacLbl_dstMacLbl	dstPortClassN	dstPortClass	numPktsSnt	numPktsRcvd	numBytesSnt	numBytesRcvd	minPktSz	maxPktSz	avePktSize	stdPktSize	minIAT	maxIAT	aveIAT	stdIAT	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpISeqN	tcpPSeqCnt	tcpSeqSntBytes	tcpSeqFaultCnt	tcpPAckCnt	tcpFlwLssAckRcvdBytes	tcpAckFaultCnt	tcpBFlgtMx	tcpInitWinSz	tcpAveWinSz	tcpMinWinSz	tcpMaxWinSz	tcpWinSzDwnCnt	tcpWinSzUpCnt	tcpWinSzChgDirCnt	tcpWinSzThRt	tcpFlags	tcpAnomaly	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS	tcpMPTBF	tcpMPF	tcpMPAID	tcpMPdssF	tcpTmS	tcpTmER	tcpEcI	tcpUtm	tcpBtm	tcpSSASAATrip	tcpRTTAckTripMin	tcpRTTAckTripMax	tcpRTTAckTripAve	tcpRTTAckTripJitAve	tcpRTTSseqAA	tcpRTTAckJitAve	tcpStatesAFlags	icmpStat	icmpTCcnt	icmpBFTypH_TypL_Code	icmpTmGtw	icmpEchoSuccRatio	icmpPFindex	connSip	connDip	connSipDip	connSipDprt	connF
A	170	0x0400000000004000	1647980814.465577	1647980815.400663	0.935086	1	3	eth:ipv4:tcp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	49763	34.217.170.24	us	"Amazon Technologies Inc"	443	6	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_13	DWnetTech,CN_-	443	https	13	12	2179	3326	0	1448	167.6154	356.982	0	0.491829	0.0719297	0.1209757	13.90246	2330.267	0.04	-0.208356	0x0a13	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	848502616	12	2179	0	12	3326	0	1606	14600	24843.96	14600	26208	0	5	1	0	0x011b	0x0000	13	41	0x0000011e	1460	32	0x0000	0x00	0	0x00	27969	2989804666	0.01	279.689994	1647980535.710670	0.060656	0.002699	0.169685	0.06412175	0.03368473	0.063732	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	1	10	10	3.333333
B	170	0x0400000000004001	1647980814.526233	1647980815.403362	0.877129	1	3	eth:ipv4:tcp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		34.217.170.24	us	"Amazon Technologies Inc"	443	192.168.2.7	07	"Private network"	49763	6	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_12	-_DWnetTech,CN	443	https	12	13	3326	2179	0	1448	277.1667	459.216	0	0.555988	0.07309409	0.1372461	13.681	3791.917	-0.04	0.208356	0x0213	1	15099	48	48	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	337458637	12	3326	0	12	2179	0	3114	62643	60970.53	60800	62643	3	0	0	0	0x031b	0x0000	12	38	0x0000011e	1460	128	0x0000	0x00	0	0x00	2989804672	27963	0.001	2989804.814008	1644991010.589354	0.003076	0.002861	0.495133	0.08072331	0.1647563	0.1448451	0.1681645	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	3	9	9	9
A	56	0x0400000000004000	1647980645.500176	1647980645.500176	0.000000	1	3	eth:ipv4:udp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	57873	192.168.2.1	07	"Private network"	53	17	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_1	DWnetTech,CN_-	53	domain	1	1	31	111	31	31	31	0	0	0	0	0	0	0	0	-0.5633803	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.000583	0.000583	0.000583	0.000583	0	0.000583	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	1	122	122	40.66667
B	56	0x0400000000004001	1647980645.500759	1647980645.500759	0.000000	1	3	eth:ipv4:udp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		192.168.2.1	07	"Private network"	53	192.168.2.7	07	"Private network"	57873	17	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_1	-_DWnetTech,CN	53	domain	1	1	111	31	111	111	111	0	0	0	0	0	0	0	0	0.5633803	0x0001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.000583	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	3	121	121	121
A	172	0x0400000000004000	1647980817.812061	1647980818.748032	0.935971	1	3	eth:ipv4:tcp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	49765	34.217.170.24	us	"Amazon Technologies Inc"	443	6	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_13	DWnetTech,CN_-	443	https	13	12	2179	3326	0	1448	167.6154	356.982	0	0.482725	0.07199778	0.1188057	13.88932	2328.063	0.04	-0.208356	0x0a13	1	1	64	64	0	0x00	0x2040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	3667159599	12	2179	0	12	3326	0	1606	14600	24843.96	14600	26208	0	5	1	0	0x011b	0x0000	13	41	0x0000011e	1460	32	0x0000	0x00	0	0x00	28303	2989808017	0.01	283.029994	1647980535.718039	0.061511	0.060857	0.171993	0.07173219	0.02990235	0.064109	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	1	10	10	3.333333
B	172	0x0400000000004001	1647980817.873572	1647980818.746213	0.872641	1	3	eth:ipv4:tcp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		34.217.170.24	us	"Amazon Technologies Inc"	443	192.168.2.7	07	"Private network"	49765	6	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_12	-_DWnetTech,CN	443	https	12	13	3326	2179	0	1448	277.1667	459.216	0	0.546754	0.07272009	0.1351978	13.75136	3811.418	-0.04	0.208356	0x0213	1	6869	48	48	0	0x00	0x2000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	1089233887	12	3326	0	12	2179	0	3114	62643	60970.53	60800	62643	3	0	0	0	0x031b	0x0000	12	38	0x0000011e	1460	128	0x0000	0x00	0	0x00	2989808018	28297	0.001	2989808.160008	1644991010.586205	0.002598	0.001819	0.485147	0.07864777	0.1616217	0.15038	0.1643646	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	3	9	9	9
A	58	0x0400000000004000	1647980649.041841	1647980649.041841	0.000000	1	3	eth:ipv4:udp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	46240	192.168.2.1	07	"Private network"	53	17	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_1	DWnetTech,CN_-	53	domain	1	1	31	111	31	31	31	0	0	0	0	0	0	0	0	-0.5633803	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.000893	0.000893	0.000893	0.000893	0	0.000893	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	1	122	122	40.66667
B	58	0x0400000000004001	1647980649.042734	1647980649.042734	0.000000	1	3	eth:ipv4:udp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		192.168.2.1	07	"Private network"	53	192.168.2.7	07	"Private network"	46240	17	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_1	-_DWnetTech,CN	53	domain	1	1	111	31	111	111	111	0	0	0	0	0	0	0	0	0.5633803	0x0001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.000893	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	3	121	121	121
A	174	0x0400000000004000	1647980820.091431	1647980821.142805	1.051374	1	3	eth:ipv4:tcp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	49767	34.217.170.24	us	"Amazon Technologies Inc"	443	6	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_13	DWnetTech,CN_-	443	https	13	12	2179	3326	0	1448	167.6154	356.982	0	0.599752	0.08087493	0.1454136	12.36477	2072.526	0.04	-0.208356	0x0a13	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2090666400	12	2179	0	12	3326	0	1606	14600	24843.96	14600	26208	0	5	1	0	0x011b	0x0000	13	41	0x0000011e	1460	32	0x0000	0x00	0	0x00	28543	2989810406	0.01	285.429994	1647980535.712812	0.062085	0.060701	0.160914	0.07095746	0.0268336	0.065243	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	1	10	10	3.333333
B	174	0x0400000000004001	1647980820.153516	1647980821.141444	0.987928	1	3	eth:ipv4:tcp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		34.217.170.24	us	"Amazon Technologies Inc"	443	192.168.2.7	07	"Private network"	49767	6	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_12	-_DWnetTech,CN	443	https	12	13	3326	2179	0	1448	277.1667	459.216	0	0.66725	0.08232734	0.1647022	12.14663	3366.642	-0.04	0.208356	0x0213	1	37276	47	47	0	0x00	0x2000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	3228330343	12	3326	0	12	2179	0	3114	62643	60970.53	60800	62643	3	0	0	0	0x031b	0x0000	12	38	0x0000011e	1460	128	0x0000	0x00	0	0x00	2989810407	28536	0.001	2989810.549008	1644991010.592436	0.003158	0.001361	0.605184	0.098435	0.2014797	0.1693925	0.2032587	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	3	9	9	9
A	60	0x0400000000004000	1647980652.373718	1647980652.373718	0.000000	1	3	eth:ipv4:udp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	47478	192.168.2.1	07	"Private network"	53	17	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_1	DWnetTech,CN_-	53	domain	1	1	31	111	31	31	31	0	0	0	0	0	0	0	0	-0.5633803	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.000541	0.000541	0.000541	0.000541	0	0.000541	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	1	122	122	40.66667
B	60	0x0400000000004001	1647980652.374259	1647980652.374259	0.000000	1	3	eth:ipv4:udp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		192.168.2.1	07	"Private network"	53	192.168.2.7	07	"Private network"	47478	17	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_1	-_DWnetTech,CN	53	domain	1	1	111	31	111	111	111	0	0	0	0	0	0	0	0	0.5633803	0x0001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.000541	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	3	121	121	121
A	176	0x0400000000004000	1647980823.547969	1647980824.507592	0.959623	1	3	eth:ipv4:tcp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	49769	34.217.170.24	us	"Amazon Technologies Inc"	443	6	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_13	DWnetTech,CN_-	443	https	13	12	2179	3326	0	1448	167.6154	356.982	0	0.45058	0.07381716	0.1105404	13.54699	2270.683	0.04	-0.208356	0x0a13	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2366224833	12	2179	0	12	3326	0	1606	14600	24843.96	14600	26208	0	5	1	0	0x011b	0x0000	13	41	0x0000011e	1460	32	0x0000	0x00	0	0x00	28879	2989813770	0.01	288.789994	1647980535.717599	0.066889	0.002485	0.173348	0.0696815	0.03402057	0.069353	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	1	10	10	3.333333
B	176	0x0400000000004001	1647980823.614858	1647980824.510077	0.895219	1	3	eth:ipv4:tcp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		34.217.170.24	us	"Amazon Technologies Inc"	443	192.168.2.7	07	"Private network"	49769	6	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_12	-_DWnetTech,CN	443	https	12	13	3326	2179	0	1448	277.1667	459.216	0	0.52216	0.07460158	0.128993	13.40454	3715.292	-0.04	0.208356	0x0213	1	54489	48	48	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	3291516919	12	3326	0	12	2179	0	3114	62643	60970.53	60800	62643	3	0	0	0	0x031b	0x0000	12	38	0x0000011e	1460	128	0x0000	0x00	0	0x00	2989813775	28873	0.001	2989813.917009	1644991010.593069	0.002464	0.002464	0.455296	0.07748853	0.1503488	0.14717	0.1541498	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	3	9	9	9
A	62	0x0400000000004000	1647980654.500758	1647980654.500758	0.000000	1	3	eth:ipv4:udp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	35500	192.168.2.1	07	"Private network"	53	17	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_1	DWnetTech,CN_-	53	domain	1	1	31	111	31	31	31	0	0	0	0	0	0	0	0	-0.5633803	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.0009860001	0.0009860001	0.0009860001	0.0009860001	0	0.0009860001	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	1	122	122	40.66667
B	62	0x0400000000004001	1647980654.501744	1647980654.501744	0.000000	1	3	eth:ipv4:udp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		192.168.2.1	07	"Private network"	53	192.168.2.7	07	"Private network"	35500	17	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_1	-_DWnetTech,CN	53	domain	1	1	111	31	111	111	111	0	0	0	0	0	0	0	0	0.5633803	0x0001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.0009860001	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	3	121	121	121
A	178	0x0400000000004000	1647980827.017152	1647980827.877968	0.860816	1	3	eth:ipv4:tcp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	49771	34.217.170.24	us	"Amazon Technologies Inc"	443	6	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_13	DWnetTech,CN_-	443	https	13	11	2179	3326	0	1448	167.6154	356.982	0	0.375953	0.06621662	0.094693	15.10195	2531.319	0.08333334	-0.208356	0x0a13	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	912397394	12	2179	0	12	3326	0	1606	14600	24843.96	14600	26208	0	5	1	0	0x011b	0x0000	13	41	0x0000011e	1460	32	0x0000	0x00	0	0x00	29216	2989817141	0.01	292.159993	1647980535.717975	0.066097	0.065953	0.167138	0.07551482	0.02732534	0.06823	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	1	10	10	3.333333
B	178	0x0400000000004001	1647980827.083249	1647980827.874657	0.791408	1	3	eth:ipv4:tcp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		34.217.170.24	us	"Amazon Technologies Inc"	443	192.168.2.7	07	"Private network"	49771	6	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_11	-_DWnetTech,CN	443	https	11	13	3326	2179	0	1448	302.3636	472.2991	0	0.44476	0.07194618	0.1134564	13.89928	4202.636	-0.08333334	0.208356	0x0213	1	47637	47	47	0	0x00	0x2000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	3798751562	11	3326	0	11	2179	0	3114	62643	61043.62	60800	62643	3	0	0	0	0x031b	0x0000	11	35	0x0000011e	1460	128	0x0000	0x00	0	0x00	2989817141	29209	0.001	2989817.283009	1644991010.591649	0.002133	0.002133	0.378719	0.06424954	0.1251036	0.1397644	0.128053	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	3	9	9	9
A	64	0x0400000000004000	1647980657.939457	1647980657.939457	0.000000	1	3	eth:ipv4:udp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	56416	192.168.2.1	07	"Private network"	53	17	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_1	DWnetTech,CN_-	53	domain	1	1	31	111	31	31	31	0	0	0	0	0	0	0	0	-0.5633803	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.000579	0.000579	0.000579	0.000579	0	0.000579	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	1	120	120	40
B	64	0x0400000000004001	1647980657.940036	1647980657.940036	0.000000	1	3	eth:ipv4:udp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		192.168.2.1	07	"Private network"	53	192.168.2.7	07	"Private network"	56416	17	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_1	-_DWnetTech,CN	53	domain	1	1	111	31	111	111	111	0	0	0	0	0	0	0	0	0.5633803	0x0001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.000579	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	3	119	119	119
A	180	0x0400000000004000	1647980829.181731	1647980830.176556	0.994825	1	3	eth:ipv4:tcp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	49773	34.217.170.24	us	"Amazon Technologies Inc"	443	6	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_13	DWnetTech,CN_-	443	https	13	12	2179	3326	0	1448	167.6154	356.982	0	0.520013	0.07652501	0.1276578	13.06763	2190.335	0.04	-0.208356	0x0a13	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	4130798452	12	2179	0	12	3326	0	1606	14600	24843.96	14600	26208	0	5	1	0	0x011b	0x0000	13	41	0x0000011e	1460	32	0x0000	0x00	0	0x00	29446	2989819440	0.01	294.459993	1647980535.716563	0.065317	0.064382	0.176599	0.075542	0.03014095	0.067683	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	1	8	8	2.666667
B	180	0x0400000000004001	1647980829.247048	1647980830.174793	0.927745	1	3	eth:ipv4:tcp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		34.217.170.24	us	"Amazon Technologies Inc"	443	192.168.2.7	07	"Private network"	49773	6	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_12	-_DWnetTech,CN	443	https	12	13	3326	2179	0	1448	277.1667	459.216	0	0.58901	0.0773121	0.1455143	12.93459	3585.037	-0.04	0.208356	0x0213	1	47085	48	48	0	0x00	0x2000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	3667049531	12	3326	0	12	2179	0	3114	62643	60970.53	60800	62643	3	0	0	0	0x031b	0x0000	12	38	0x0000011e	1460	128	0x0000	0x00	0	0x00	2989819441	29439	0.001	2989819.583009	1644991010.591785	0.002366	0.001763	0.523254	0.08482546	0.1743065	0.1603675	0.1768933	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	3	7	7	7
A	66	0x0400000000004000	1647980661.372157	1647980661.372157	0.000000	1	3	eth:ipv4:udp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	37569	192.168.2.1	07	"Private network"	53	17	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_1	DWnetTech,CN_-	53	domain	1	1	31	111	31	31	31	0	0	0	0	0	0	0	0	-0.5633803	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.001003	0.001003	0.001003	0.001003	0	0.001003	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	1	118	118	39.33333
B	66	0x0400000000004001	1647980661.373160	1647980661.373160	0.000000	1	3	eth:ipv4:udp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		192.168.2.1	07	"Private network"	53	192.168.2.7	07	"Private network"	37569	17	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_1	-_DWnetTech,CN	53	domain	1	1	111	31	111	111	111	0	0	0	0	0	0	0	0	0.5633803	0x0001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.001003	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	3	117	117	117
A	182	0x0400000000004000	1647980832.566689	1647980833.493024	0.926335	1	3	eth:ipv4:tcp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	49775	34.217.170.24	us	"Amazon Technologies Inc"	443	6	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_13	DWnetTech,CN_-	443	https	13	12	2179	3326	0	1448	167.6154	356.982	0	0.454158	0.07125653	0.1119218	14.0338	2352.281	0.04	-0.208356	0x0a13	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	3999560782	12	2179	0	12	3326	0	1606	14600	24843.96	14600	26208	0	5	1	0	0x011b	0x0000	13	41	0x0000011e	1460	32	0x0000	0x00	0	0x00	29777	2989822753	0.01	297.769993	1647980535.723031	0.06603	0.064492	0.166412	0.07504863	0.02725343	0.074467	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	1	6	6	2
B	182	0x0400000000004001	1647980832.632719	1647980833.489179	0.856460	1	3	eth:ipv4:tcp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		34.217.170.24	us	"Amazon Technologies Inc"	443	192.168.2.7	07	"Private network"	49775	6	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_12	-_DWnetTech,CN	443	https	12	13	3326	2179	0	1448	277.1667	459.216	0	0.523234	0.07137167	0.1291913	14.01116	3883.427	-0.04	0.208356	0x0213	1	50821	48	48	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	1085187038	12	3326	0	12	2179	0	3114	62643	60970.53	60800	62643	3	0	0	0	0x031b	0x0000	12	38	0x0000011e	1460	128	0x0000	0x00	0	0x00	2989822754	29771	0.001	2989822.896009	1644991010.593171	0.008437	0.001925	0.457221	0.07583492	0.1516568	0.1508836	0.1540861	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	3	5	5	5
A	68	0x0400000000004000	1647980663.638268	1647980663.638268	0.000000	1	3	eth:ipv4:udp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	46878	192.168.2.1	07	"Private network"	53	17	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_1	DWnetTech,CN_-	53	domain	1	1	31	111	31	31	31	0	0	0	0	0	0	0	0	-0.5633803	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.001015	0.001015	0.001015	0.001015	0	0.001015	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	1	116	116	38.66667
B	68	0x0400000000004001	1647980663.639283	1647980663.639283	0.000000	1	3	eth:ipv4:udp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		192.168.2.1	07	"Private network"	53	192.168.2.7	07	"Private network"	46878	17	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_1	-_DWnetTech,CN	53	domain	1	1	111	31	111	111	111	0	0	0	0	0	0	0	0	0.5633803	0x0001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.001015	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	3	115	115	115
